,index,user_id,상품명,item_option,user_rank,star,write_date,발색력,지속력,발림성,수분감,올리브영 후기 유무,광고 유무,user_type1,user_type3,user_type4,탑리뷰어,user_type2,user_type5,item_no,user_no,rating
4391,4391,yoon****,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,,5.0,2022-09-12,2.0,1.0,1.0,1.0,,0,,,,0,,,16,517,5.0
4392,4392,weesu****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,TOP 803,3.0,2022-09-12,3.0,3.0,3.0,2.0,,0,건성,미백,민감성,0,여름쿨톤,,16,489,11.0
4393,4393,horan****,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,,5.0,2022-09-11,2.0,2.0,2.0,1.0,,0,,,,0,,,16,259,7.0
4394,4394,mami****,[NEW] 클리오 쉬폰무드립,[옵션] 001 언커먼핑크,,5.0,2022-09-09,2.0,2.0,2.0,2.0,,0,,,,0,,,16,346,8.0
4395,4395,chjh****,[NEW] 클리오 쉬폰무드립,[옵션] 001 언커먼핑크,,5.0,2022-09-06,3.0,2.0,2.0,1.0,,0,,,,0,,,16,164,8.0
4396,4396,subin****,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,TOP 370,5.0,2022-10-16,2.0,1.0,1.0,1.0,,0,건성,미백,민감성,0,쿨톤,,16,459,5.0
4397,4397,jcgs1****,[NEW] 클리오 쉬폰무드립,[옵션] 005 아몬드업,,3.0,2022-10-13,3.0,3.0,3.0,1.0,,0,,,,0,,,16,280,10.0
4398,4398,rrkrrk****,[NEW] 클리오 쉬폰무드립,[옵션] 006 컵오브레드,TOP 135,5.0,2022-10-07,2.0,2.0,1.0,1.0,,0,,,,1,,,16,415,6.0
4399,4399,minjoo****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,,3.0,2022-10-07,3.0,1.0,2.0,2.0,,0,,,,0,,,16,359,8.0
4400,4400,mami****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,TOP 99,3.0,2022-09-18,3.0,2.0,3.0,1.0,,0,건성,아토피,,0,,민감성,16,346,9.0
4401,4401,snflmi****,[NEW] 클리오 쉬폰무드립,[옵션] 004 에버코랄,,5.0,2022-09-06,3.0,2.0,2.0,1.0,,0,,,,0,,,16,445,8.0
4402,4402,jm03****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,,5.0,2022-09-05,3.0,2.0,3.0,2.0,,0,,,,0,,,16,289,10.0
4403,4403,sh63****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,TOP 115,5.0,2022-10-16,3.0,2.0,2.0,2.0,,0,,,,1,,,16,432,9.0
4404,4404,nairis,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,TOP 864,5.0,2022-10-15,2.0,2.0,2.0,2.0,,0,복합성,모공,블랙헤드,0,쿨톤,,16,371,8.0
4405,4405,sweets****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,,5.0,2022-10-15,2.0,2.0,2.0,2.0,,0,,,,0,,,16,465,8.0
4406,4406,sweets****,[NEW] 클리오 쉬폰무드립,[옵션] 001 언커먼핑크,TOP 1025,5.0,2022-10-15,3.0,3.0,3.0,2.0,,0,복합성,블랙헤드,트러블,0,쿨톤,,16,465,11.0
4407,4407,okdo****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,,5.0,2022-10-15,3.0,3.0,3.0,2.0,,0,,,,0,,,16,379,11.0
4408,4408,ssm4****,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,,5.0,2022-10-13,3.0,3.0,2.0,2.0,,0,,,,0,,,16,454,10.0
4409,4409,rlr****,[NEW] 클리오 쉬폰무드립,[옵션] 003 모브푸시아,TOP 917,5.0,2022-10-13,3.0,3.0,3.0,1.0,,0,건성,민감성,아토피,0,쿨톤,,16,409,10.0
4410,4410,rlr****,[NEW] 클리오 쉬폰무드립,[옵션] 001 언커먼핑크,,4.0,2022-10-13,3.0,3.0,3.0,2.0,,0,,,,0,,,16,409,11.0
4411,4411,estella,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,TOP 812,5.0,2022-10-13,3.0,3.0,3.0,2.0,,0,지성,민감성,블랙헤드,0,쿨톤,,16,211,11.0
4412,4412,kar****,[NEW] 클리오 쉬폰무드립,[옵션] 006 컵오브레드,,5.0,2022-10-12,3.0,1.0,2.0,2.0,,0,,,,0,,,16,303,8.0
4413,4413,roeksj****,[NEW] 클리오 쉬폰무드립,[옵션] 004 에버코랄,TOP 179,4.0,2022-10-11,3.0,2.0,3.0,2.0,,0,지성,미백,민감성,0,웜톤,,16,413,10.0
4414,4414,ima****,[NEW] 클리오 쉬폰무드립,[옵션] 001 언커먼핑크,,5.0,2022-10-10,2.0,1.0,2.0,1.0,,0,,,,0,,,16,273,6.0
4415,4415,dmswl****,[NEW] 클리오 쉬폰무드립,[옵션] 002 로즈넛,TOP 1603,3.0,2022-10-06,3.0,3.0,1.0,1.0,,0,복합성,각질,다크서클,0,가을웜톤,,16,194,8.0
4416,4416,dmswl****,[NEW] 클리오 쉬폰무드립,[옵션] 005 아몬드업,,5.0,2022-10-05,3.0,2.0,3.0,2.0,,0,,,,0,,,16,194,10.0
4417,4417,motorm****,[NEW] 클리오 쉬폰무드립,[옵션] 004 에버코랄,,5.0,2022-10-05,3.0,2.0,3.0,2.0,,0,,,,0,,,16,365,10.0
4418,4418,desire,[NEW] 클리오 쉬폰무드립,,TOP 899,5.0,2022-10-03,3.0,2.0,3.0,1.0,,1,복합성,모공,민감성,0,봄웜톤,,16,185,9.0
4419,4419,홍시누나,[NEW] 클리오 쉬폰무드립,,,5.0,2021-05-20,3.0,3.0,3.0,3.0,,1,,,,0,,,16,1806,12.0
4420,4420,쩡이리뷰,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-20,3.0,2.0,3.0,3.0,,1,,,,0,,,20,1567,11.0
4421,4421,midas,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 130,5.0,2021-05-20,2.0,2.0,3.0,3.0,,1,복합성,,,0,쿨톤,,20,352,10.0
4422,4422,무직청년,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-26,2.0,3.0,3.0,3.0,,1,,,,0,,,20,920,11.0
4423,4423,진화,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 918,5.0,2021-05-20,3.0,2.0,3.0,3.0,,0,건성,각질,모공,0,쿨톤,,20,1554,11.0
4424,4424,Zen,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-08-15,1.0,2.0,3.0,2.0,,0,,,,0,,,20,122,8.0
4425,4425,요다,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-27,2.0,2.0,3.0,3.0,,1,,,,0,,,20,1392,10.0
4426,4426,Zen,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 108,5.0,2021-05-20,3.0,2.0,3.0,3.0,,1,,,,1,,,20,122,11.0
4427,4427,올영Mate의가계부,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 928,5.0,2021-05-20,3.0,2.0,3.0,3.0,,0,복합성,민감성,잡티,0,쿨톤,,20,1340,11.0
4428,4428,루비ruby07,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,,5.0,2022-10-08,3.0,3.0,3.0,2.0,,0,,,,0,,,20,833,11.0
4429,4429,활짝웃개,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 1357,5.0,2022-09-24,3.0,3.0,3.0,3.0,,0,건성,민감성,잡티,0,쿨톤,,20,1815,12.0
4430,4430,딸기모찌,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2021-11-24,3.0,2.0,2.0,3.0,,0,,,,0,,,20,777,10.0
4431,4431,예민러찜2,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 736,5.0,2021-07-05,2.0,2.0,3.0,3.0,,0,복합성,모공,트러블,0,쿨톤,,20,1283,10.0
4432,4432,인디언지요,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-27,2.0,2.0,2.0,2.0,,1,,,,0,,,20,1479,8.0
4433,4433,뉸쨩,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 531,5.0,2021-05-21,3.0,2.0,3.0,3.0,,1,복합성,각질,모공,0,웜톤,,20,712,11.0
4434,4434,ysoserious,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-05-20,2.0,2.0,3.0,2.0,,0,,,,0,,,20,520,9.0
4435,4435,화장중수,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 108,4.0,2021-12-08,3.0,3.0,3.0,3.0,,1,,,,1,,,20,1810,12.0
4436,4436,써닝a,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-05-29,1.0,1.0,1.0,1.0,,0,,,,0,,,20,1180,4.0
4437,4437,탑리뷰어메이크업,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 16,2.0,2021-06-07,3.0,3.0,3.0,3.0,,1,,,,1,,,20,1670,12.0
4438,4438,다람쥐우,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-06-01,3.0,3.0,3.0,3.0,,1,,,,0,,,20,722,12.0
4439,4439,까르페디엠,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 798,5.0,2021-06-01,2.0,1.0,2.0,3.0,,1,중성,모공,블랙헤드,0,겨울쿨톤,,20,622,8.0
4440,4440,솜사탕나라의앨리스,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,3.0,2021-05-23,3.0,3.0,3.0,3.0,,1,,,,0,,,20,1141,12.0
4441,4441,SORA8998,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 251,5.0,2021-05-23,2.0,2.0,3.0,2.0,,1,,,,1,,,20,92,9.0
4442,4442,묘니,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 125,4.0,2021-05-20,3.0,3.0,3.0,3.0,,0,,,,1,,,20,914,12.0
4443,4443,올리사랑,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-06-07,3.0,3.0,2.0,3.0,,1,,,,0,,,20,1337,11.0
4444,4444,nigaGaraHawaiI,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 1312,5.0,2021-06-01,2.0,3.0,3.0,3.0,,1,복합성,민감성,트러블,0,가을웜톤,,20,374,11.0
4445,4445,뽀냥이,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-31,3.0,3.0,3.0,3.0,,1,,,,0,,,20,1065,12.0
4446,4446,해피올영,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 162,5.0,2021-05-23,3.0,2.0,3.0,3.0,,1,건성,민감성,잡티,0,쿨톤,,20,1769,11.0
4447,4447,공아리,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-21,3.0,2.0,3.0,3.0,,1,,,,0,,,20,571,11.0
4448,4448,velvet,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 206,4.0,2021-05-20,2.0,2.0,3.0,3.0,,1,복합성,모공,민감성,0,쿨톤,,20,481,10.0
4449,4449,미니미니모,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-20,3.0,3.0,3.0,3.0,,1,,,,0,,,20,938,12.0
4450,4450,팡잇,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 1099,5.0,2021-05-20,3.0,2.0,3.0,3.0,,1,건성,각질,모공,0,웜톤,,20,1698,11.0
4451,4451,킴으녜,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2021-05-20,2.0,2.0,2.0,2.0,,0,,,,0,,,20,1666,8.0
4452,4452,펭꾸잉,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-09-10,3.0,1.0,3.0,3.0,,0,,,,0,,,20,1704,10.0
4453,4453,꽁딩이,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-07-11,3.0,1.0,3.0,2.0,,0,,,,0,,,20,637,9.0
4454,4454,온니부영러버짹짹,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 711,5.0,2022-05-25,2.0,2.0,2.0,2.0,,0,복합성,미백,잡티,0,웜톤,,20,1316,8.0
4455,4455,삭님,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,4.0,2021-08-24,3.0,2.0,3.0,3.0,,0,,,,0,,,20,1089,11.0
4456,4456,올리뷰왕,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 721,5.0,2021-06-29,2.0,3.0,2.0,3.0,,0,건성,민감성,잡티,0,봄웜톤,,20,1326,10.0
4457,4457,디유니,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-06-11,3.0,2.0,3.0,3.0,,1,,,,0,,,20,770,11.0
4458,4458,Rizy99,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-06-03,2.0,3.0,3.0,3.0,,0,,,,0,,,20,88,11.0
4459,4459,올영쵝오,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 792,5.0,2021-05-31,3.0,3.0,3.0,3.0,,0,복합성,주름,탄력,0,웜톤,,20,1370,12.0
4460,4460,빵떵어리,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-29,2.0,3.0,2.0,2.0,,1,,,,0,,,20,1061,9.0
4461,4461,Qpt8384,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-24,2.0,3.0,3.0,3.0,,1,,,,0,,,20,80,11.0
4462,4462,굼미굼미,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-23,3.0,3.0,3.0,3.0,,1,,,,0,,,20,585,12.0
4463,4463,크하하라하핫,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2021-05-22,3.0,2.0,3.0,3.0,,0,,,,0,,,20,1663,11.0
4464,4464,졔린,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] [타임딜9900원]3호크랜베리,,5.0,2022-03-21,2.0,3.0,2.0,3.0,,0,,,,0,,,20,1519,10.0
4465,4465,Drama,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,TOP 1603,5.0,2021-10-15,3.0,2.0,3.0,3.0,,0,복합성,각질,다크서클,0,가을웜톤,,20,33,11.0
4466,4466,깐달걀피부될거야,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-09-05,3.0,2.0,3.0,3.0,,0,,,,0,,,20,626,11.0
4467,4467,상냥한캔디,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2021-07-17,3.0,3.0,3.0,3.0,,0,,,,0,,,20,1098,12.0
4468,4468,블랙올리브가쟈,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 272,5.0,2021-07-11,2.0,2.0,2.0,3.0,,0,건성,각질,모공,0,봄웜톤,,20,1046,9.0
4469,4469,임똥글,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,4.0,2021-06-26,2.0,1.0,3.0,3.0,,0,,,,0,,,20,1484,9.0
4470,4470,내일도맑음,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 400,5.0,2021-06-03,3.0,2.0,3.0,3.0,,1,,,,1,,,20,684,11.0
4471,4471,인디언지요,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 864,5.0,2021-06-02,3.0,3.0,3.0,3.0,,0,복합성,모공,블랙헤드,0,쿨톤,,20,1479,12.0
4472,4472,Sehwa,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,5.0,2021-05-29,3.0,2.0,3.0,3.0,,1,,,,0,,,20,95,11.0
4473,4473,콩쥬,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-24,2.0,3.0,3.0,3.0,,1,,,,0,,,20,1655,11.0
4474,4474,댜니하하,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 339,4.0,2021-05-20,2.0,2.0,3.0,3.0,,1,,,,1,,,20,743,10.0
4475,4475,글링블링,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 24,4.0,2021-05-20,3.0,3.0,3.0,3.0,,0,복합성,트러블,,0,쿨톤,,20,598,12.0
4476,4476,ㅎ최애크로플ㅎ,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-09-28,2.0,2.0,2.0,2.0,,0,,,,0,,,20,530,8.0
4477,4477,올리뿌앙,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 359,4.0,2021-12-15,1.0,2.0,2.0,3.0,,0,지성,민감성,주름,0,웜톤,,20,1336,8.0
4478,4478,체리카롱,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,4.0,2021-11-19,3.0,3.0,3.0,2.0,,0,,,,0,,,20,1602,11.0
4479,4479,tribep,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 350,5.0,2021-05-26,2.0,3.0,3.0,2.0,,1,건성,블랙헤드,주름,0,쿨톤,,20,476,10.0
4480,4480,벽장,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-05-23,3.0,3.0,3.0,3.0,,1,,,,0,,,20,1004,12.0
4481,4481,푸푸르르푸,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 669,5.0,2021-05-23,2.0,2.0,3.0,3.0,,1,건성,각질,모공,0,쿨톤,,20,1718,10.0
4482,4482,시작,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2021-05-20,3.0,3.0,3.0,3.0,,0,,,,0,,,20,1174,12.0
4483,4483,사콩콩,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,TOP 1357,5.0,2022-10-07,3.0,2.0,3.0,2.0,,0,지성,모공,블랙헤드,0,웜톤,,20,1088,10.0
4484,4484,시작,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2022-09-19,2.0,2.0,2.0,2.0,,0,,,,0,,,20,1174,8.0
4485,4485,신주영,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,2.0,2022-08-23,3.0,2.0,2.0,3.0,,0,,,,0,,,20,1177,10.0
4486,4486,제발사주세요흑흑,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2022-10-04,2.0,2.0,3.0,3.0,,0,,,,0,,,20,1510,10.0
4487,4487,자라는빨리자라,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 131,4.0,2022-09-29,3.0,3.0,3.0,3.0,,0,복합성,각질,미백,0,봄웜톤,,20,1494,12.0
4488,4488,사콩콩,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,,5.0,2022-08-29,1.0,2.0,2.0,2.0,,0,,,,0,,,20,1088,7.0
4489,4489,하늘사랑,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,,3.0,2022-08-19,2.0,2.0,2.0,2.0,,0,,,,0,,,20,1741,8.0
4490,4490,Greentea100,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 742,2.0,2022-08-19,3.0,2.0,3.0,3.0,,0,건성,민감성,,0,웜톤,,20,38,11.0
4491,4491,짱아는못말려,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,5.0,2022-08-12,3.0,2.0,3.0,3.0,,0,,,,0,,,20,1561,11.0
4492,4492,kimlan,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-06-16,3.0,2.0,3.0,2.0,,0,,,,0,,,20,312,10.0
4493,4493,누룽지는바비브라운,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,TOP 575,5.0,2022-06-11,3.0,2.0,2.0,2.0,,0,복합성,모공,미백,0,쿨톤,,20,706,9.0
4494,4494,파랑,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2022-05-22,2.0,2.0,3.0,3.0,,0,,,,0,,,20,1693,10.0
4495,4495,Allreview,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,4.0,2022-01-20,3.0,3.0,3.0,3.0,,0,,,,0,,,20,15,12.0
4496,4496,럽치,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 1호 쉘핑크,TOP 1357,5.0,2022-01-16,3.0,2.0,3.0,3.0,,0,지성,모공,미백,0,웜톤,,20,813,11.0
4497,4497,올라뷰,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-11-03,2.0,2.0,2.0,3.0,,0,,,,0,,,20,1319,9.0
4498,4498,Drama,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] [타임딜9900원]3호크랜베리,TOP 918,4.0,2021-10-30,3.0,3.0,3.0,3.0,,0,지성,모공,블랙헤드,0,웜톤,,20,33,12.0
4499,4499,uounzy,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] [타임딜9900원]3호크랜베리,,5.0,2021-10-13,3.0,2.0,3.0,3.0,,0,,,,0,,,20,480,11.0
4500,4500,누룽지는바비브라운,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 112,5.0,2021-10-13,2.0,2.0,3.0,3.0,,0,복합성,각질,다크서클,0,웜톤,,20,706,10.0
4501,4501,시후쨔응,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-08-19,2.0,2.0,3.0,3.0,,0,,,,0,,,20,1175,10.0
4502,4502,좋다는건일단사보기,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,TOP 340,4.0,2021-07-22,3.0,2.0,3.0,2.0,,0,복합성,각질,모공,0,봄웜톤,,20,1525,10.0
4503,4503,yeon****,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,4.0,2021-06-19,3.0,1.0,3.0,3.0,,0,,,,0,,,20,507,10.0
4504,4504,행복바라기,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 3호 크랜베리,,5.0,2021-06-13,2.0,3.0,3.0,3.0,,0,,,,0,,,20,1775,11.0
4505,4505,행복바라기,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,TOP 742,5.0,2021-06-06,1.0,1.0,3.0,3.0,,0,건성,민감성,,0,웜톤,,20,1775,8.0
4506,4506,디유니,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 2호 코랄듀,,4.0,2021-06-06,1.0,1.0,3.0,3.0,,0,,,,0,,,20,770,8.0
4507,4507,아이잉,[단독기획] 에스쁘아 노웨어 글로우 립밤,,,4.0,2021-06-06,3.0,3.0,3.0,3.0,,1,,,,0,,,20,1207,12.0
4508,4508,아유제이,[단독기획] 에스쁘아 노웨어 글로우 립밤,,TOP 1196,5.0,2021-06-04,2.0,2.0,2.0,2.0,,1,건성,민감성,블랙헤드,0,웜톤,,20,1204,8.0
4509,4509,내월급이귀여워,[단독기획] 에스쁘아 노웨어 글로우 립밤,[옵션] 08 쿨 페어링,,4.0,2022-09-26,3.0,1.0,3.0,1.0,,0,,,,0,,,20,682,8.0
4510,4510,강린아,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,TOP 1325,5.0,2022-09-03,3.0,2.0,3.0,2.0,,1,건성,각질,미백,0,웜톤,,14,544,10.0
4511,4511,우쥰,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,5.0,2022-10-09,3.0,3.0,3.0,1.0,,1,,,,0,,,14,1405,10.0
4512,4512,대감대감,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,5.0,2022-10-09,3.0,3.0,3.0,1.0,,1,,,,0,,,14,738,10.0
4513,4513,그냥리치되고싶다,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 05 프롬 페일,TOP 455,4.0,2022-10-09,3.0,2.0,3.0,1.0,,0,복합성,각질,다크서클,0,여름쿨톤,,14,594,9.0
4514,4514,봄,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 04 어텀 씬,,5.0,2022-10-02,2.0,2.0,3.0,2.0,,0,,,,0,,,14,1019,9.0
4515,4515,봄,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 03 웜 페어링,TOP 918,4.0,2022-10-13,3.0,2.0,3.0,2.0,,0,복합성,모공,민감성,0,쿨톤,,14,1019,10.0
4516,4516,이참깨,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,4.0,2022-10-13,3.0,2.0,3.0,2.0,,1,,,,0,,,14,1474,10.0
4517,4517,오늘내일,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 04 어텀 씬,,4.0,2022-10-09,3.0,2.0,3.0,1.0,,0,,,,0,,,14,1295,9.0
4518,4518,갠니,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 04 어텀 씬,,5.0,2022-10-09,3.0,3.0,3.0,1.0,,0,,,,0,,,14,547,10.0
4519,4519,임블리,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,5.0,2022-10-05,3.0,3.0,3.0,1.0,,1,,,,0,,,14,1485,10.0
4520,4520,skgus****,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 04 어텀 씬,TOP 616,5.0,2022-09-26,3.0,3.0,3.0,2.0,,0,복합성,모공,민감성,0,쿨톤,,14,442,11.0
4521,4521,콩콩대마왕,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,5.0,2022-09-23,3.0,2.0,3.0,1.0,,1,,,,0,,,14,1656,9.0
4522,4522,몽글뚜,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 08 쿨 페어링,TOP 1298,5.0,2022-09-22,3.0,3.0,3.0,1.0,,0,지성,모공,트러블,0,가을웜톤,,14,909,10.0
4523,4523,다노바기,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 03 웜 페어링,,5.0,2022-09-20,3.0,2.0,3.0,1.0,,0,,,,0,,,14,719,9.0
4524,4524,럽미라잇,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,,,5.0,2022-10-06,3.0,2.0,3.0,2.0,,1,,,,0,,,14,812,10.0
4525,4525,오당,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 02 코튼 피치,,3.0,2022-09-25,3.0,2.0,3.0,1.0,,0,,,,0,,,14,1299,9.0
4526,4526,몽글뚜,[NEW] 웨이크메이크 벨벳 블러링 픽싱 틴트 8colors,[옵션] 05 프롬 페일,,5.0,2022-09-22,3.0,2.0,3.0,2.0,,0,,,,0,,,14,909,10.0
